,company name,location,datum,detail,status rocket,rocket,status mission,dates,times,country,launch_location,long,lat
2000,RVSN USSR,"Site 250, Baikonur Cosmodrome, Kazakhstan",1987-05-15 17:30:00+00:00,Energiya/Polyus | Polyus Space Station,StatusRetired,"5,000.0 ",Success,1987-05-15,17:30:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
2001,General Dynamics,"SLC-3E, Vandenberg AFB, California, USA",1987-05-15 15:45:00+00:00,Atlas-H MSD | NOSS-9,StatusRetired,450.0 ,Success,1987-05-15,15:45:00,USA,"Vandenberg AFB, California, USA",-120.5163949,34.7582101
2002,RVSN USSR,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",1987-05-13 05:40:00+00:00,Zenit-2 | Cosmos 1844,StatusRetired,450.0 ,Success,1987-05-13,05:40:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
2003,RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",1987-04-26 23:59:00+00:00,Tsyklon-3 | Cosmos 1842,StatusRetired,450.0 ,Success,1987-04-26,23:59:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2004,RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1987-04-08 03:51:00+00:00,Tsyklon-2 | Cosmos 1834,StatusRetired,450.0 ,Success,1987-04-08,03:51:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
2005,General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",1987-03-26 21:22:00+00:00,Atlas-G Centaur-D1AR | FLTSATCOM-6,StatusRetired,450.0 ,Failure,1987-03-26,21:22:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
2006,ISRO,"SLV LP, Satish Dhawan Space Centre, India",1987-03-24 06:39:00+00:00,ASLV | SROSS-A,StatusRetired,450.0 ,Failure,1987-03-24,06:39:00,India,"Satish Dhawan Space Centre, India",80.22655449999999,13.7258653
2007,RVSN USSR,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",1987-03-18 08:30:00+00:00,Zenit-2 | Cosmos 1833,StatusRetired,450.0 ,Success,1987-03-18,08:30:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
2008,RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",1987-03-13 13:12:00+00:00,Tsyklon-3 | Cosmos 1827 to 1832,StatusRetired,450.0 ,Success,1987-03-13,13:12:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2009,RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",1987-03-03 15:02:00+00:00,Tsyklon-3 | Cosmos 1825,StatusRetired,450.0 ,Success,1987-03-03,15:02:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2010,RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",1987-02-20 04:43:00+00:00,Tsyklon-3 | Cosmos 1823,StatusRetired,450.0 ,Success,1987-02-20,04:43:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2011,MHI,"LA-Y1, Tanegashima Space Center, Japan",1987-02-19 01:23:00+00:00,N-II | Momo 1a,StatusRetired,450.0 ,Success,1987-02-19,01:23:00,Japan,"Tanegashima Space Center, Japan",130.9576461,30.374865
2012,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1987-02-18 13:53:00+00:00,Cosmos-3M (11K65M) | Cosmos 1821,StatusRetired,450.0 ,Success,1987-02-18,13:53:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2013,RVSN USSR,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",1987-02-14 08:30:00+00:00,Zenit-2 | Cosmos 1820,StatusRetired,450.0 ,Success,1987-02-14,08:30:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
2014,Martin Marietta,"SLC-4W, Vandenberg AFB, California, USA",1987-02-12 00:00:00+00:00,Titan III(34)B Agena-D | Quasar 7,StatusRetired,450.0 ,Success,1987-02-12,00:00:00,USA,"Vandenberg AFB, California, USA",-120.5163949,34.7582101
2015,ISAS,"Mu Pad, Uchinoura Space Center, Japan",1987-02-05 06:30:00+00:00,Mu-III S2 | Ginga,StatusRetired,450.0 ,Success,1987-02-05,06:30:00,Japan,"Uchinoura Space Center, Japan",131.0761271,31.2512669
2016,RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1987-02-01 23:30:00+00:00,Tsyklon-2 | Cosmos 1818,StatusRetired,450.0 ,Success,1987-02-01,23:30:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
2017,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1987-01-29 06:14:00+00:00,Cosmos-3M (11K65M) | Cosmos 1816,StatusRetired,450.0 ,Partial Failure,1987-01-29,06:14:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2018,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1987-01-22 16:06:00+00:00,Molniya-M /Block ML | Molniya-3 n†­129,StatusRetired,450.0 ,Success,1987-01-22,16:06:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2019,RVSN USSR,"Site 107/1, Kapustin Yar, Russia",1987-01-22 07:00:00+00:00,Cosmos-3M (11K65M) | Cosmos 1815,StatusRetired,450.0 ,Success,1987-01-22,07:00:00,Russia," Kapustin Yar, Russia",45.76617539999999,48.5752669
2020,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1987-01-21 09:10:00+00:00,Cosmos-3M (11K65M) | Cosmos 1814,StatusRetired,450.0 ,Success,1987-01-21,09:10:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2021,RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",1987-01-14 09:04:00+00:00,Tsyklon-3 | Cosmos 1812,StatusRetired,450.0 ,Success,1987-01-14,09:04:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2022,RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",1987-01-05 01:19:00+00:00,Tsyklon-3 | Meteor-2 n†­15,StatusRetired,450.0 ,Success,1987-01-05,01:19:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2023,RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1986-12-26 15:25:00+00:00,Molniya-M /Block ML | Molniya-1 n†­128,StatusRetired,450.0 ,Success,1986-12-26,15:25:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2024,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1986-12-25 23:59:00+00:00,Cosmos-3MRB (65MRB) | BOR-5 Shuttle,StatusRetired,450.0 ,Success,1986-12-25,23:59:00,Russia," Kapustin Yar, Russia",45.76617539999999,48.5752669
2025,RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",1986-12-18 00:00:00+00:00,Tsyklon-3 | Cosmos 1809,StatusRetired,450.0 ,Success,1986-12-18,00:00:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2026,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1986-12-17 17:02:00+00:00,Cosmos-3M (11K65M) | Cosmos 1808,StatusRetired,450.0 ,Success,1986-12-17,17:02:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2027,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1986-12-12 18:35:00+00:00,Molniya-M /Block 2BL | Cosmos 1806,StatusRetired,450.0 ,Success,1986-12-12,18:35:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2028,RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",1986-12-10 07:30:00+00:00,Tsyklon-3 | Cosmos 1805,StatusRetired,450.0 ,Success,1986-12-10,07:30:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2029,General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",1986-12-05 02:30:00+00:00,Atlas-G Centaur-D1AR | FLTSATCOM-7,StatusRetired,450.0 ,Success,1986-12-05,02:30:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
2030,RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",1986-12-02 07:00:00+00:00,Tsyklon-3 | Cosmos 1803,StatusRetired,450.0 ,Success,1986-12-02,07:00:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2031,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1986-11-24 21:43:00+00:00,Cosmos-3M (11K65M) | Cosmos 1802,StatusRetired,450.0 ,Success,1986-11-24,21:43:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2032,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1986-11-21 02:00:00+00:00,Cosmos-3M (11K65M) | Cosmos 1794 to 1801,StatusRetired,450.0 ,Success,1986-11-21,02:00:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2033,RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia",1986-11-20 12:09:00+00:00,Molniya-M /Block 2BL | Cosmos 1793,StatusRetired,450.0 ,Success,1986-11-20,12:09:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2034,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1986-11-15 21:35:00+00:00,Molniya-M /Block ML | Molniya-1 n†­127,StatusRetired,450.0 ,Success,1986-11-15,21:35:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2035,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1986-11-13 06:10:00+00:00,Cosmos-3M (11K65M) | Cosmos 1791,StatusRetired,450.0 ,Success,1986-11-13,06:10:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2036,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1986-10-27 12:40:00+00:00,Cosmos-3M (11K65M) | Cosmos 1788,StatusRetired,450.0 ,Success,1986-10-27,12:40:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2037,RVSN USSR,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",1986-10-22 08:00:00+00:00,Zenit-2 | Cosmos 1786 & EPN n†­3,StatusRetired,450.0 ,Success,1986-10-22,08:00:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
2038,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1986-10-20 08:49:00+00:00,Molniya-M /Block ML | Molniya-3 n†­126,StatusRetired,450.0 ,Success,1986-10-20,08:49:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2039,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1986-10-15 09:29:00+00:00,Molniya-M /Block 2BL | Cosmos 1785,StatusRetired,450.0 ,Success,1986-10-15,09:29:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2040,RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",1986-10-15 05:24:00+00:00,Tsyklon-3 | Cosmos 1786 to 1791,StatusRetired,450.0 ,Failure,1986-10-15,05:24:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2041,CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1986-10-06 05:40:00+00:00,Long March 2C | FSW-0 No.8,StatusActive,30.8 ,Success,1986-10-06,05:40:00,China,"Jiuquan Satellite Launch Center, China",100.208695,40.984524
2042,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1986-10-03 13:05:00+00:00,Molniya-M /Block 2BL | Cosmos 1783,StatusRetired,450.0 ,Partial Failure,1986-10-03,13:05:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2043,RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",1986-09-30 18:33:00+00:00,Tsyklon-3 | Cosmos 1782,StatusRetired,450.0 ,Success,1986-09-30,18:33:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2044,General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",1986-09-17 15:52:00+00:00,Atlas-E/F Star-37S-ISS | NOAA-G,StatusRetired,450.0 ,Success,1986-09-17,15:52:00,USA,"Vandenberg AFB, California, USA",-120.5163949,34.7582101
2045,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1986-09-10 01:45:00+00:00,Cosmos-3M (11K65M) | Cosmos 1777,StatusRetired,450.0 ,Success,1986-09-10,01:45:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2046,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1986-09-05 09:12:00+00:00,Molniya-M /Block ML | Molniya-1 n†­125,StatusRetired,450.0 ,Success,1986-09-05,09:12:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2047,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1986-09-03 09:00:00+00:00,Cosmos-3M (11K65M) | Cosmos 1776,StatusRetired,450.0 ,Success,1986-09-03,09:00:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2048,RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia",1986-08-28 08:02:00+00:00,Molniya-M /Block 2BL | Cosmos 1774,StatusRetired,450.0 ,Success,1986-08-28,08:02:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2049,RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1986-08-20 12:58:00+00:00,Tsyklon-2 | Cosmos 1771,StatusRetired,450.0 ,Success,1986-08-20,12:58:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
2050,MHI,"LA-Y1, Tanegashima Space Center, Japan",1986-08-12 20:45:00+00:00,"H-I (9 SO) | Fuji 1a, Jindai & Ajisai",StatusRetired,450.0 ,Success,1986-08-12,20:45:00,Japan,"Tanegashima Space Center, Japan",130.9576461,30.374865
2051,RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1986-08-04 05:08:00+00:00,Tsyklon-2 | Cosmos 1769,StatusRetired,450.0 ,Success,1986-08-04,05:08:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
2052,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1986-07-30 15:05:00+00:00,Molniya-M /Block ML | Molniya-1 n†­124,StatusRetired,450.0 ,Success,1986-07-30,15:05:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2053,RVSN USSR,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",1986-07-30 08:30:00+00:00,Zenit-2 | Cosmos 1767,StatusRetired,450.0 ,Success,1986-07-30,08:30:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
2054,RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",1986-07-28 21:08:00+00:00,Tsyklon-3 | Cosmos 1766,StatusRetired,450.0 ,Success,1986-07-28,21:08:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2055,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1986-07-16 04:21:00+00:00,Cosmos-3M (11K65M) | Cosmos 1763,StatusRetired,450.0 ,Partial Failure,1986-07-16,04:21:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2056,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1986-07-05 01:16:00+00:00,Molniya-M /Block 2BL | Cosmos 1761,StatusRetired,450.0 ,Success,1986-07-05,01:16:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2057,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1986-06-19 21:09:00+00:00,Molniya-M /Block ML | Molniya-3 n†­123,StatusRetired,450.0 ,Success,1986-06-19,21:09:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2058,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1986-06-18 20:03:00+00:00,Cosmos-3M (11K65M) | Cosmos 1759,StatusRetired,450.0 ,Success,1986-06-18,20:03:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2059,RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",1986-06-12 04:42:00+00:00,Tsyklon-3 | Cosmos 1758,StatusRetired,450.0 ,Success,1986-06-12,04:42:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2060,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1986-06-06 03:57:00+00:00,Cosmos-3M (11K65M) | Cosmos 1748 to 1755,StatusRetired,450.0 ,Success,1986-06-06,03:57:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2061,Arianespace,"ELA-1, Guiana Space Centre, French Guiana, France",1986-05-31 00:53:00+00:00,Ariane 2 | Intelsat-5A 14,StatusRetired,450.0 ,Failure,1986-05-31,00:53:00,France," French Guiana, France",-53.125782,3.933889
2062,RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",1986-05-27 09:29:00+00:00,Tsyklon-3 | Meteor-2 n†­14,StatusRetired,450.0 ,Success,1986-05-27,09:29:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2063,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1986-05-23 12:54:00+00:00,Cosmos-3M (11K65M) | Cosmos 1745,StatusRetired,450.0 ,Success,1986-05-23,12:54:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2064,RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",1986-05-15 04:26:00+00:00,Tsyklon-3 | Cosmos 1743,StatusRetired,450.0 ,Success,1986-05-15,04:26:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2065,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1986-04-18 19:50:00+00:00,Molniya-M /Block ML | Molniya-3 n†­122,StatusRetired,450.0 ,Success,1986-04-18,19:50:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2066,Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA",1986-04-18 18:45:00+00:00,Titan 34D | KH-9,StatusRetired,450.0 ,Failure,1986-04-18,18:45:00,USA,"Vandenberg AFB, California, USA",-120.5163949,34.7582101
2067,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1986-04-17 21:02:00+00:00,Cosmos-3M (11K65M) | Cosmos 1741,StatusRetired,450.0 ,Success,1986-04-17,21:02:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2068,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1986-03-28 23:30:00+00:00,"Ariane 3 | GStar-2, Brasilsat-A2",StatusRetired,450.0 ,Success,1986-03-28,23:30:00,France," French Guiana, France",-53.125782,3.933889
2069,RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1986-03-25 19:26:00+00:00,Tsyklon-2 | Cosmos 1737,StatusRetired,450.0 ,Success,1986-03-25,19:26:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
2070,RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1986-03-21 10:05:00+00:00,Tsyklon-2 | Cosmos 1736,StatusRetired,450.0 ,Success,1986-03-21,10:05:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
2071,RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1986-02-27 01:44:00+00:00,Tsyklon-2 | Cosmos 1735,StatusRetired,450.0 ,Success,1986-02-27,01:44:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
2072,Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",1986-02-22 01:44:00+00:00,Ariane 1 | SPOT-1 & Viking,StatusRetired,450.0 ,Success,1986-02-22,01:44:00,France," French Guiana, France",-53.125782,3.933889
2073,RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",1986-02-19 23:04:00+00:00,Tsyklon-3 | Cosmos 1733,StatusRetired,450.0 ,Success,1986-02-19,23:04:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2074,MHI,"LA-Y1, Tanegashima Space Center, Japan",1986-02-12 07:55:00+00:00,N-II Star-37E | Yuri 2b,StatusRetired,450.0 ,Success,1986-02-12,07:55:00,Japan,"Tanegashima Space Center, Japan",130.9576461,30.374865
2075,RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",1986-02-11 06:56:00+00:00,Tsyklon-3 | Cosmos 1732,StatusRetired,450.0 ,Success,1986-02-11,06:56:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2076,General Dynamics,"SLC-3E, Vandenberg AFB, California, USA",1986-02-09 10:06:00+00:00,Atlas-H MSD | NOSS-8,StatusRetired,450.0 ,Success,1986-02-09,10:06:00,USA,"Vandenberg AFB, California, USA",-120.5163949,34.7582101
2077,RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia",1986-02-01 18:11:00+00:00,Molniya-M /Block 2BL | Cosmos 1729,StatusRetired,450.0 ,Success,1986-02-01,18:11:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2078,CASC,"LC-3, Xichang Satellite Launch Center, China",1986-02-01 12:27:00+00:00,Long March 3 | DFH-2A-T1,StatusRetired,450.0 ,Success,1986-02-01,12:27:00,China,"Xichang Satellite Launch Center, China",102.244872,27.893082
2079,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1986-01-28 16:38:00+00:00,Space Shuttle Challenger | STS-51-L,StatusRetired,450.0 ,Failure,1986-01-28,16:38:00,USA,"Kennedy Space Center, Florida, USA",-80.64898079999999,28.5728722
2080,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1986-01-23 18:52:00+00:00,Cosmos-3M (11K65M) | Cosmos 1727,StatusRetired,450.0 ,Success,1986-01-23,18:52:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2081,RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",1986-01-17 07:21:00+00:00,Tsyklon-3 | Cosmos 1726,StatusRetired,450.0 ,Success,1986-01-17,07:21:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2082,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1986-01-16 11:38:00+00:00,Cosmos-3M (11K65M) | Cosmos 1725,StatusRetired,450.0 ,Success,1986-01-16,11:38:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2083,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1986-01-12 11:55:00+00:00,Space Shuttle Columbia | STS-61-C,StatusRetired,450.0 ,Success,1986-01-12,11:55:00,USA,"Kennedy Space Center, Florida, USA",-80.64898079999999,28.5728722
2084,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1986-01-09 02:48:00+00:00,Cosmos-3M (11K65M) | Cosmos 1716 to 1723,StatusRetired,450.0 ,Success,1986-01-09,02:48:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2085,RVSN USSR,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",1985-12-28 09:16:00+00:00,Zenit-2 | Cosmos 1714,StatusRetired,450.0 ,Partial Failure,1985-12-28,09:16:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
2086,RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",1985-12-26 01:50:00+00:00,Tsyklon-3 | Meteor-2 n†­13,StatusRetired,450.0 ,Success,1985-12-26,01:50:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2087,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1985-12-24 18:56:00+00:00,Molniya-M /Block ML | Molniya-3 n†­121,StatusRetired,450.0 ,Success,1985-12-24,18:56:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2088,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1985-12-19 08:46:00+00:00,Cosmos-3M (11K65M) | Cosmos 1709,StatusRetired,450.0 ,Success,1985-12-19,08:46:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2089,RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",1985-12-12 15:51:00+00:00,Tsyklon-3 | Cosmos 1707,StatusRetired,450.0 ,Success,1985-12-12,15:51:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2090,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1985-11-28 13:12:00+00:00,Cosmos-3M (11K65M) | Cosmos 1704,StatusRetired,450.0 ,Success,1985-11-28,13:12:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2091,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1985-11-27 00:29:00+00:00,Space Shuttle Atlantis | STS-61-B,StatusRetired,450.0 ,Success,1985-11-27,00:29:00,USA,"Kennedy Space Center, Florida, USA",-80.64898079999999,28.5728722
2092,RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",1985-11-22 22:20:00+00:00,Tsyklon-3 | Cosmos 1703,StatusRetired,450.0 ,Success,1985-11-22,22:20:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2093,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1985-11-09 08:25:00+00:00,Molniya-M /Block 2BL | Cosmos 1701,StatusRetired,450.0 ,Success,1985-11-09,08:25:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2094,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1985-11-06 17:00:00+00:00,Space Shuttle Challenger | STS-61-A,StatusRetired,450.0 ,Success,1985-11-06,17:00:00,USA,"Kennedy Space Center, Florida, USA",-80.64898079999999,28.5728722
2095,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1985-10-28 17:24:00+00:00,Molniya-M /Block ML | Molniya-1 n†­120,StatusRetired,450.0 ,Success,1985-10-28,17:24:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2096,RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",1985-10-24 02:30:00+00:00,Tsyklon-3 | Meteor-3 n†­1,StatusRetired,450.0 ,Success,1985-10-24,02:30:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
2097,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1985-10-23 17:24:00+00:00,Cosmos-3M (11K65M) | Parouss n†­50,StatusRetired,450.0 ,Failure,1985-10-23,17:24:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
